date,open,high,low,close,volume
2012-12-26,17.5,17.5,17.5,17.5,0
2012-12-27,17.365,17.371,17.264,17.286,41917
2012-12-28,17.392,17.435,17.28,17.316,23154
2012-12-31,17.165,17.165,17.133,17.155,2657
2013-01-01,17.155,17.155,17.155,17.155,0
2013-01-02,17.43,17.853,17.43,17.853,35070
2013-01-03,18.002,18.125,18.002,18.125,32099
2013-01-04,18.213,18.229,18.194,18.206,89847
2013-01-07,18.216,18.216,18.1,18.1,51464
2013-01-08,18.042,18.09,18.041,18.051,978
2013-01-09,18.105,18.214,18.105,18.214,248860
2013-01-10,18.198,18.198,17.986,17.986,2323
2013-01-11,18.03,18.03,17.861,17.861,35743
2013-01-14,17.933,17.933,17.857,17.857,60
2013-01-15,17.859,17.88,17.828,17.88,9392
2013-01-16,17.972,17.972,17.944,17.972,1
2013-01-17,17.9,17.998,17.9,17.998,14763
2013-01-18,18.06,18.06,17.985,18.053,1782
2013-01-21,18.11,18.145,18.11,18.145,20
2013-01-22,18.055,18.127,18.055,18.127,4586
2013-01-23,18.19,18.233,18.19,18.216,1112
2013-01-24,18.203,18.238,18.199,18.238,9571
2013-01-25,18.134,18.147,18.06,18.092,36307
2013-01-28,18.138,18.158,18.119,18.119,3049
2013-01-29,18.149,18.158,18.097,18.158,491
2013-01-30,18.091,18.151,18.013,18.033,15234
2013-01-31,17.988,17.988,17.91,17.91,9339
2013-02-01,17.919,18.006,17.901,17.923,10965
2013-02-04,18.028,18.08,18.011,18.011,2527
2013-02-05,18.084,18.084,18.03,18.052,15879
2013-02-06,18.142,18.152,18.098,18.146,16848
2013-02-07,18.205,18.224,18.126,18.213,25560
2013-02-08,18.311,18.421,18.28,18.421,16310
2013-02-11,18.455,18.455,18.378,18.378,352
2013-02-12,18.416,18.416,18.348,18.348,32
2013-02-13,18.348,18.42,18.346,18.382,7742
2013-02-14,18.49,18.559,18.45,18.548,116481
2013-02-15,18.519,18.558,18.47,18.531,224
2013-02-18,18.549,18.549,18.5,18.514,57001
2013-02-19,18.548,18.586,18.516,18.572,21281
2013-02-20,18.563,18.619,18.552,18.577,6724
2013-02-21,18.517,18.587,18.497,18.504,67369
2013-02-22,18.56,18.65,18.555,18.647,5521
2013-02-25,18.663,18.706,18.65,18.706,4045
2013-02-26,18.536,18.575,18.536,18.536,1
2013-02-27,18.59,18.733,18.58,18.733,9491
2013-02-28,18.82,18.901,18.796,18.901,100
2013-03-01,18.876,18.987,18.824,18.987,4191
2013-03-04,18.929,19.003,18.929,19.003,230
2013-03-05,19.06,19.274,19.06,19.274,4750
2013-03-06,19.243,19.315,19.243,19.302,664550
2013-03-07,19.299,19.307,19.214,19.214,17901
2013-03-08,19.236,19.453,19.223,19.426,33961
2013-03-11,19.392,19.437,19.392,19.437,352
2013-03-12,19.467,19.467,19.394,19.394,7667
2013-03-13,19.378,19.55,19.378,19.547,71220
2013-03-14,19.603,19.607,19.582,19.582,1244
2013-03-15,19.529,19.537,19.411,19.478,7536
2013-03-18,19.42,19.573,19.42,19.533,1600
2013-03-19,19.567,19.567,19.526,19.526,3307
2013-03-20,19.603,19.633,19.584,19.584,16630
2013-03-21,19.608,19.635,19.575,19.584,45517
2013-03-22,19.522,19.523,19.484,19.503,31520
2013-03-25,19.593,19.656,19.593,19.656,7
2013-03-26,19.727,19.776,19.699,19.768,8619
2013-03-27,19.87,19.897,19.834,19.897,6467
2013-03-28,19.882,19.906,19.857,19.898,42732
2013-03-29,19.898,19.898,19.898,19.898,0
2013-04-01,19.898,19.898,19.898,19.898,0
2013-04-02,19.87,19.982,19.87,19.976,2221
2013-04-03,20.018,20.018,19.797,19.797,47418
2013-04-04,19.802,19.846,19.758,19.758,38880
2013-04-05,19.657,19.67,19.353,19.353,11081
2013-04-08,19.468,19.485,19.408,19.461,15450
2013-04-09,19.569,19.585,19.464,19.464,3287
2013-04-10,19.55,19.751,19.527,19.751,7718
2013-04-11,19.783,19.83,19.738,19.83,107288
2013-04-12,19.861,19.863,19.726,19.726,51474
2013-04-15,19.723,19.737,19.647,19.647,258152
2013-04-16,19.453,19.453,19.36,19.452,78680
2013-04-17,19.423,19.454,19.322,19.363,21422
2013-04-18,19.462,19.462,19.3,19.3,437554
2013-04-19,19.296,19.378,19.245,19.378,5509
2013-04-22,19.5,19.5,19.429,19.429,15701
2013-04-23,19.45,19.796,19.45,19.793,60248
2013-04-24,19.865,19.865,19.815,19.837,36621
2013-04-25,19.764,19.951,19.729,19.935,169582
2013-04-26,19.81,19.849,19.804,19.804,47732
2013-04-29,19.777,19.811,19.764,19.811,15994
2013-04-30,19.871,19.876,19.75,19.75,47523
2013-05-01,19.75,19.75,19.75,19.75,0
2013-05-02,19.668,19.955,19.625,19.955,35996
2013-05-03,19.86,20.101,19.86,20.101,4844
2013-05-06,20.101,20.158,20.081,20.158,6006
2013-05-07,20.224,20.224,20.141,20.223,6320
2013-05-08,20.134,20.196,20.134,20.188,176
2013-05-09,20.243,20.335,20.239,20.303,106
2013-05-10,20.548,20.548,20.416,20.548,1
2013-05-13,20.475,20.548,20.475,20.532,111946
2013-05-14,20.526,20.725,20.475,20.725,23953
2013-05-15,20.851,21.02,20.851,21.019,8069
2013-05-16,21.02,21.024,20.91,21.024,6154
2013-05-17,21.003,21.15,20.958,21.123,8419
2013-05-20,21.13,21.201,21.112,21.197,13784
2013-05-21,21.141,21.141,21.128,21.128,6899
2013-05-22,21.11,21.307,21.108,21.3,2828
2013-05-23,20.876,20.88,20.738,20.866,137279
2013-05-24,20.874,20.874,20.757,20.757,2942
2013-05-27,20.883,20.902,20.86,20.902,1507
2013-05-28,21.0,21.172,21.0,21.172,22218
2013-05-29,20.993,20.993,20.679,20.752,10712
2013-05-30,20.766,20.8,20.731,20.762,560
2013-05-31,20.645,20.922,20.645,20.87,36786
2013-06-03,20.514,20.57,20.254,20.254,115229
2013-06-04,20.475,20.57,20.45,20.501,29716
2013-06-05,20.369,20.376,20.17,20.199,27379
2013-06-06,20.096,20.137,19.952,19.952,6377
2013-06-07,19.997,20.32,19.993,20.32,7021
2013-06-10,20.362,20.429,20.316,20.316,8475
2013-06-11,20.185,20.215,20.025,20.196,33264
2013-06-12,20.125,20.158,19.933,19.933,1137
2013-06-13,19.568,19.911,19.568,19.84,17005
2013-06-14,20.084,20.1,19.991,19.991,8550
2013-06-17,20.06,20.167,20.045,20.167,11750
2013-06-18,20.125,20.141,20.092,20.141,50207
2013-06-19,20.199,20.199,20.141,20.141,3310
2013-06-20,20.027,20.027,19.849,19.852,115401
2013-06-21,19.763,19.826,19.665,19.665,5009
2013-06-24,19.798,19.798,19.522,19.522,12180
2013-06-25,19.689,19.85,19.632,19.832,127342
2013-06-26,19.886,20.125,19.819,20.123,11478
2013-06-27,20.172,20.343,20.14,20.305,18338
2013-06-28,20.31,20.317,20.163,20.29,13412
2013-07-01,20.288,20.413,20.22,20.371,54933
2013-07-02,20.296,20.4,20.27,20.371,19950
2013-07-03,20.295,20.305,20.248,20.285,18081
2013-07-04,20.4,20.68,20.38,20.639,1748
2013-07-05,20.714,20.95,20.6,20.613,69186
2013-07-08,20.862,20.935,20.855,20.855,17811
2013-07-09,20.961,21.16,20.93,21.16,42091
2013-07-10,21.148,21.148,21.009,21.045,11762
2013-07-11,20.959,21.005,20.888,20.96,16808
2013-07-12,21.0,21.082,20.957,21.007,15031
2013-07-15,21.076,21.13,21.069,21.121,34663
2013-07-16,21.072,21.078,20.87,20.87,3852
2013-07-17,20.899,21.041,20.834,21.001,37502
2013-07-18,20.991,21.181,20.971,21.174,107241
2013-07-19,20.988,21.054,20.982,21.054,12359
2013-07-22,21.117,21.117,21.058,21.059,1980
2013-07-23,21.1,21.123,20.96,20.977,44612
2013-07-24,21.014,21.014,20.934,20.934,1776
2013-07-25,20.907,20.907,20.8,20.803,26662
2013-07-26,20.85,20.85,20.724,20.724,5165
2013-07-29,20.836,20.855,20.782,20.8,667791
2013-07-30,20.869,20.887,20.84,20.876,2592
2013-07-31,20.827,20.973,20.827,20.91,2316
2013-08-01,20.94,21.102,20.94,21.097,3573
2013-08-02,21.129,21.177,21.001,21.007,1024
2013-08-05,21.085,21.098,21.064,21.089,14160
2013-08-06,21.082,21.082,20.885,20.889,6938
2013-08-07,20.841,20.858,20.743,20.743,526
2013-08-08,20.821,20.831,20.712,20.712,700
2013-08-09,20.796,20.796,20.728,20.752,27493
2013-08-12,20.728,20.836,20.728,20.836,27256
2013-08-13,20.899,20.925,20.846,20.925,52334
2013-08-14,20.927,20.927,20.878,20.91,19479
2013-08-15,20.75,20.757,20.597,20.597,30094
2013-08-16,20.413,20.456,20.39,20.456,19512
2013-08-19,20.35,20.375,20.321,20.344,42496
2013-08-20,20.227,20.243,20.134,20.226,38515
2013-08-21,20.179,20.234,20.179,20.223,28047
2013-08-22,20.211,20.344,20.194,20.286,13336
2013-08-23,20.332,20.349,20.332,20.332,22810
2013-08-26,20.37,20.478,20.37,20.478,28777
2013-08-27,20.296,20.296,20.107,20.13,37983
2013-08-28,20.031,20.143,20.003,20.127,24359
2013-08-29,20.277,20.409,20.244,20.409,950
2013-08-30,20.414,20.414,20.282,20.282,21249
2013-09-02,20.441,20.545,20.426,20.545,738
2013-09-03,20.521,20.558,20.471,20.471,760
2013-09-04,20.45,20.515,20.417,20.515,29479
2013-09-05,20.716,20.742,20.607,20.742,609
2013-09-06,20.708,20.755,20.48,20.706,2586
2013-09-09,20.665,20.691,20.598,20.6,2000
2013-09-10,20.772,20.823,20.719,20.823,30825
2013-09-11,20.825,20.825,20.78,20.78,387
2013-09-12,20.824,20.842,20.793,20.794,26636
2013-09-13,20.809,20.872,20.801,20.868,10703
2013-09-16,20.938,21.004,20.934,20.962,20479
2013-09-17,20.866,20.954,20.833,20.947,33321
2013-09-18,20.994,20.998,20.953,20.957,18973
2013-09-19,20.98,20.995,20.89,20.911,11667
2013-09-20,20.929,20.933,20.887,20.887,11785
2013-09-23,20.8,20.8,20.695,20.705,36117
2013-09-24,20.65,20.751,20.649,20.749,22828
2013-09-25,20.665,20.696,20.613,20.656,45980
2013-09-26,20.627,20.7,20.604,20.659,41986
2013-09-27,20.662,20.662,20.516,20.516,20487
2013-09-30,20.444,20.449,20.34,20.421,4247
2013-10-01,20.41,20.568,20.41,20.568,538
2013-10-02,20.452,20.516,20.338,20.393,250
2013-10-03,20.234,20.389,20.234,20.234,25723
2013-10-04,20.232,20.373,20.23,20.352,29625
2013-10-07,20.325,20.366,20.251,20.366,150608
2013-10-08,20.152,20.306,20.152,20.152,24976
2013-10-09,20.192,20.207,20.051,20.063,300
2013-10-10,20.218,20.436,20.218,20.436,370
2013-10-11,20.543,20.571,20.497,20.562,28113
2013-10-14,20.511,20.541,20.499,20.541,2193
2013-10-15,20.743,20.861,20.726,20.837,42629
2013-10-16,20.737,20.977,20.67,20.951,56181
2013-10-17,20.743,20.8,20.67,20.763,8011
2013-10-18,20.87,20.915,20.84,20.897,9507
2013-10-21,20.951,21.006,20.935,20.964,24535
2013-10-22,20.96,20.989,20.874,20.89,106111
2013-10-23,20.841,20.879,20.776,20.835,39415
2013-10-24,20.891,20.895,20.775,20.874,23615
2013-10-25,20.805,20.933,20.799,20.924,13851
2013-10-28,20.998,21.015,20.973,21.015,25938
2013-10-29,21.076,21.172,21.029,21.172,545
2013-10-30,21.226,21.25,21.096,21.138,19333
2013-10-31,21.111,21.359,21.111,21.359,29695
2013-11-01,21.346,21.51,21.346,21.415,5656
2013-11-04,21.501,21.501,21.431,21.431,1457
2013-11-05,21.53,21.541,21.473,21.525,87212
2013-11-06,21.557,21.564,21.481,21.512,27929
2013-11-07,21.5,21.965,21.5,21.634,1423
2013-11-08,21.492,21.698,21.428,21.689,30101
2013-11-11,21.737,21.751,21.72,21.722,7698
2013-11-12,21.744,21.753,21.625,21.685,40110
2013-11-13,21.624,21.669,21.537,21.643,35803
2013-11-14,21.852,21.866,21.785,21.838,7915
2013-11-15,21.928,21.98,21.888,21.899,54310
2013-11-18,21.879,21.921,21.859,21.912,39821
2013-11-19,21.807,21.844,21.785,21.785,52331
2013-11-20,21.733,21.922,21.733,21.922,99439
2013-11-21,21.843,21.902,21.804,21.898,26621
2013-11-22,21.903,21.925,21.855,21.895,46320
2013-11-25,21.979,22.057,21.979,22.042,14834
2013-11-26,21.955,21.955,21.914,21.914,38874
2013-11-27,21.892,21.932,21.837,21.932,69016
2013-11-28,21.917,21.942,21.879,21.899,11208
2013-11-29,21.905,21.928,21.883,21.921,43359
2013-12-02,21.899,21.96,21.87,21.96,79460
2013-12-03,21.902,21.902,21.726,21.726,20692
2013-12-04,21.792,21.843,21.69,21.803,207841
2013-12-05,21.716,21.785,21.528,21.528,98604
2013-12-06,21.615,21.973,21.581,21.681,91648
2013-12-09,21.745,21.754,21.701,21.754,131389
2013-12-10,21.682,21.717,21.59,21.594,21174
2013-12-11,21.563,21.563,21.389,21.389,45000
2013-12-12,21.288,21.343,21.255,21.306,37568
2013-12-13,21.319,21.404,21.313,21.313,70981
2013-12-16,21.228,21.425,21.228,21.424,197646
2013-12-17,21.371,21.4,21.302,21.302,49457
2013-12-18,21.361,21.396,21.327,21.327,4710
2013-12-19,21.775,21.813,21.774,21.813,38535
2013-12-20,21.896,21.934,21.861,21.934,87263
2013-12-23,22.018,22.02,21.988,22.012,62983
2013-12-24,22.012,22.012,22.012,22.012,0
2013-12-25,22.012,22.012,22.012,22.012,0
2013-12-26,22.012,22.012,22.012,22.012,0
2013-12-27,22.01,22.052,21.866,22.048,38799
2013-12-30,22.1,22.1,21.982,21.982,48880
2013-12-31,21.982,21.982,21.982,21.982,0
2014-01-01,21.982,21.982,21.982,21.982,0
2014-01-02,22.241,22.75,22.161,22.161,79264
2014-01-03,22.112,22.255,22.112,22.203,11671
2014-01-06,22.233,22.233,22.065,22.065,3038
2014-01-07,22.172,22.295,22.146,22.271,70624
2014-01-08,22.266,22.316,22.256,22.316,148812
2014-01-09,22.306,22.354,22.252,22.252,52646
2014-01-10,22.357,22.426,22.127,22.127,3459
2014-01-13,22.2,22.253,22.196,22.253,110916
2014-01-14,21.968,22.124,21.968,22.124,28795
2014-01-15,22.232,22.444,22.232,22.425,12812
2014-01-16,22.387,22.387,22.331,22.352,10622
2014-01-17,22.362,22.444,22.357,22.444,12213
2014-01-20,22.391,22.401,22.37,22.375,11628
2014-01-21,22.486,22.528,22.355,22.355,70133
2014-01-22,22.466,22.48,22.4,22.432,36847
2014-01-23,22.335,22.335,22.052,22.052,8838
2014-01-24,22.046,22.062,21.745,21.745,84203
2014-01-27,21.663,21.694,21.522,21.535,21321
2014-01-28,21.626,21.672,21.539,21.614,60589
2014-01-29,21.741,21.765,21.46,21.574,23385
2014-01-30,21.582,21.831,21.566,21.831,25174
2014-01-31,21.746,21.841,21.564,21.841,35488
2014-02-03,21.836,21.851,21.494,21.494,63694
2014-02-04,21.348,21.428,21.295,21.428,29624
2014-02-05,21.34,21.397,21.228,21.328,98215
2014-02-06,21.399,21.495,21.282,21.464,39181
2014-02-07,21.584,21.67,21.47,21.663,87924
2014-02-10,21.75,21.75,21.711,21.736,47174
2014-02-11,21.845,21.901,21.793,21.901,21029
2014-02-12,22.063,22.232,22.058,22.115,72401
2014-02-13,22.013,22.047,21.852,22.047,31706
2014-02-14,22.039,22.152,21.998,22.152,83298
2014-02-17,22.184,22.236,22.175,22.195,10447
2014-02-18,22.187,22.187,22.067,22.148,71535
2014-02-19,22.076,22.149,22.074,22.149,348
2014-02-20,22.011,22.13,21.967,22.13,11884
2014-02-21,22.247,22.247,22.18,22.238,91164
2014-02-24,22.107,22.333,22.072,22.333,80703
2014-02-25,22.178,22.267,22.12,22.267,3092
2014-02-26,22.31,22.4,22.268,22.4,43196
2014-02-27,22.368,22.368,22.254,22.297,5801
2014-02-28,22.37,22.37,22.204,22.351,32961
2014-03-03,22.119,22.2,22.091,22.117,28945
2014-03-04,22.336,22.53,22.336,22.524,39230
2014-03-05,22.552,22.589,22.536,22.56,35305
2014-03-06,22.621,22.621,22.436,22.467,30779
2014-03-07,22.4,22.512,22.339,22.353,143017
2014-03-10,22.346,22.395,22.3,22.342,5651
2014-03-11,22.386,22.426,22.341,22.341,52260
2014-03-12,22.22,22.285,22.157,22.166,410
2014-03-13,22.235,22.235,22.06,22.08,2393
2014-03-14,22.059,22.059,21.944,21.944,31115
2014-03-17,21.969,22.118,21.969,22.118,43849
2014-03-18,22.073,22.274,22.073,22.238,7218
2014-03-19,22.255,22.275,22.237,22.266,39700
2014-03-20,22.279,22.45,22.279,22.45,461
2014-03-21,22.578,22.578,22.53,22.565,56656
2014-03-24,22.424,22.468,22.212,22.212,34304
2014-03-25,22.225,22.437,22.225,22.353,3995
2014-03-26,22.375,22.498,22.375,22.431,195249
2014-03-27,22.293,22.339,22.157,22.266,14473
2014-03-28,22.381,22.448,22.345,22.447,48874
2014-03-31,22.454,22.487,22.386,22.458,55095
2014-04-01,22.507,22.6,22.507,22.543,601
2014-04-02,22.639,22.714,22.637,22.714,1123
2014-04-03,22.7,22.82,22.7,22.803,45239
2014-04-04,22.872,22.91,22.794,22.803,7752
2014-04-07,22.5,22.5,22.363,22.363,44405
2014-04-08,22.287,22.287,22.105,22.214,5282
2014-04-09,22.246,22.296,22.22,22.232,42097
2014-04-10,22.384,22.39,22.153,22.153,28415
2014-04-11,21.888,21.892,21.788,21.829,39713
2014-04-14,21.734,21.974,21.721,21.974,17795
2014-04-15,21.958,22.006,21.94,21.964,8464
2014-04-16,22.222,22.234,22.19,22.234,3072
2014-04-17,22.19,22.326,22.19,22.326,32688
2014-04-18,22.326,22.326,22.326,22.326,0
2014-04-21,22.326,22.326,22.326,22.326,0
2014-04-22,22.417,22.603,22.417,22.603,21119
2014-04-23,22.559,22.559,22.45,22.512,9866
2014-04-24,22.587,22.647,22.443,22.55,53237
2014-04-25,22.478,22.487,22.332,22.332,1604
2014-04-28,22.385,22.385,22.324,22.331,32277
2014-04-29,22.448,22.529,22.401,22.529,6325
2014-04-30,22.536,22.544,22.406,22.446,110910
2014-05-01,22.446,22.446,22.446,22.446,0
2014-05-02,22.545,22.66,22.5,22.52,43311
2014-05-05,22.458,22.479,22.339,22.479,10502
2014-05-06,22.409,22.5,22.324,22.324,461
2014-05-07,22.318,22.318,22.198,22.291,37650
2014-05-08,22.34,22.574,22.309,22.574,4936
2014-05-09,22.494,22.53,22.491,22.516,12320
2014-05-12,22.823,22.823,22.639,22.823,1
2014-05-13,22.888,23.0,22.888,22.973,3341
2014-05-14,22.909,22.959,22.908,22.908,32776
2014-05-15,22.892,22.929,22.559,22.571,98507
2014-05-16,22.595,22.668,22.595,22.664,1115
2014-05-19,22.693,22.785,22.646,22.785,27657
2014-05-20,22.802,22.841,22.761,22.776,6023
2014-05-21,22.755,22.861,22.641,22.861,543
2014-05-22,22.955,23.033,22.913,23.033,27293
2014-05-23,23.011,23.118,23.011,23.118,50188
2014-05-26,23.156,23.186,23.152,23.166,34560
2014-05-27,23.182,23.263,23.154,23.263,164010
2014-05-28,23.323,23.347,23.279,23.347,54501
2014-05-29,23.361,23.361,23.341,23.341,50
2014-05-30,23.391,23.397,23.363,23.37,14033
2014-06-02,23.452,23.483,23.37,23.473,390
2014-06-03,23.46,23.475,23.37,23.414,11891
2014-06-04,23.403,23.494,23.387,23.494,13768
2014-06-05,23.522,23.669,23.493,23.613,60637
2014-06-06,23.621,23.729,23.621,23.712,11968
2014-06-09,23.682,23.871,23.68,23.871,678
2014-06-10,23.853,23.895,23.792,23.895,6119
2014-06-11,23.805,23.916,23.8,23.857,585
2014-06-12,23.873,23.878,23.757,23.757,2797
2014-06-13,23.648,23.755,23.612,23.738,12307
2014-06-16,23.692,23.738,23.634,23.634,10656
2014-06-17,23.79,23.79,23.71,23.77,37015
2014-06-18,23.798,23.81,23.75,23.762,5993
2014-06-19,23.875,23.875,23.842,23.844,5272
2014-06-20,23.884,24.007,23.884,24.007,35883
2014-06-23,24.007,24.007,23.94,23.94,10882
2014-06-24,23.93,24.045,23.869,24.045,1170
2014-06-25,23.817,23.833,23.773,23.827,9471
2014-06-26,23.859,23.867,23.803,23.844,40240
2014-06-27,23.84,23.861,23.791,23.841,7469
2014-06-30,23.883,23.883,23.8,23.81,13532
2014-07-01,23.844,23.978,23.827,23.978,2163
2014-07-02,23.971,24.046,23.971,24.046,44757
2014-07-03,24.019,24.216,24.019,24.216,6599
2014-07-04,24.235,24.235,24.226,24.235,1
2014-07-07,24.253,24.253,24.156,24.156,31126
2014-07-08,24.143,24.17,23.963,23.963,26820
2014-07-09,23.993,24.073,23.993,24.006,6694
2014-07-10,24.022,24.022,23.877,23.986,1500
2014-07-11,24.037,24.045,23.986,24.024,86627
2014-07-14,24.092,24.152,24.092,24.152,9351
2014-07-15,24.129,24.154,24.129,24.154,238
2014-07-16,24.29,24.367,24.222,24.303,27343
2014-07-17,24.285,24.301,24.245,24.252,32560
2014-07-18,24.086,24.265,24.086,24.26,40051
2014-07-21,24.278,24.28,24.181,24.227,50261
2014-07-22,24.309,24.505,24.281,24.505,22271
2014-07-23,24.488,24.533,24.473,24.533,101683
2014-07-24,24.551,24.589,24.525,24.589,8135
2014-07-25,24.521,24.57,24.47,24.475,4630
2014-07-28,24.469,24.469,24.355,24.451,6476
2014-07-29,24.523,24.523,24.457,24.477,62
2014-07-30,24.484,24.597,24.451,24.473,49943
2014-07-31,24.4,24.444,24.162,24.162,25964
2014-08-01,24.035,24.035,23.8,23.843,75628
2014-08-04,23.938,23.938,23.872,23.911,33955
2014-08-05,23.98,24.063,23.95,24.044,5934
2014-08-06,23.91,24.0,23.91,23.981,280
2014-08-07,23.89,24.013,23.886,23.932,73551
2014-08-08,23.605,23.824,23.569,23.824,14571
2014-08-11,24.082,24.18,24.008,24.18,3692
2014-08-12,24.154,24.169,24.068,24.068,400
2014-08-13,24.12,24.278,24.12,24.278,34363
2014-08-14,24.231,24.286,24.231,24.286,1309
2014-08-15,24.379,24.401,24.211,24.211,363
2014-08-18,24.451,24.564,24.432,24.564,12791
2014-08-19,24.632,24.761,24.606,24.76,42406
2014-08-20,24.778,24.854,24.76,24.854,6348
2014-08-21,24.923,25.006,24.923,24.969,4892
2014-08-22,24.981,25.058,24.947,25.058,110790
2014-08-25,25.225,25.261,25.183,25.261,10394
2014-08-26,25.193,25.296,25.193,25.296,55258
2014-08-27,25.303,25.303,25.258,25.258,79321
2014-08-28,25.19,25.242,25.176,25.242,36309
2014-08-29,25.327,25.365,25.208,25.365,12748
2014-09-01,25.427,25.427,25.35,25.403,5769
2014-09-02,25.47,25.511,25.403,25.421,4562
2014-09-03,25.43,25.491,25.387,25.387,63543
2014-09-04,25.371,25.844,25.35,25.792,51798
2014-09-05,25.748,25.748,25.6,25.624,31500
2014-09-08,25.829,25.829,25.754,25.82,2696
2014-09-09,25.888,25.913,25.762,25.762,314
2014-09-10,25.625,25.695,25.625,25.677,1970
2014-09-11,25.745,25.745,25.62,25.682,59458
2014-09-12,25.777,25.777,25.63,25.648,117249
2014-09-15,25.492,25.602,25.492,25.52,491
2014-09-16,25.52,25.657,25.51,25.657,3519
2014-09-17,25.72,25.785,25.72,25.728,20735
2014-09-18,25.953,26.035,25.93,26.0,50925
2014-09-19,26.133,26.189,26.084,26.148,63137
2014-09-22,25.944,26.014,25.944,25.955,3752
2014-09-23,25.865,25.865,25.716,25.81,11183
2014-09-24,25.761,25.992,25.752,25.992,6106
2014-09-25,26.121,26.226,25.853,25.853,17598
2014-09-26,25.779,25.937,25.731,25.849,73225
2014-09-29,26.011,26.011,25.84,25.977,6966
2014-09-30,26.042,26.268,26.042,26.236,4022
2014-10-01,26.056,26.105,25.8,25.937,21161
2014-10-02,25.743,25.764,25.511,25.511,13272
2014-10-03,25.766,26.172,25.766,26.172,28643
2014-10-06,26.285,26.285,26.129,26.13,976
2014-10-07,25.889,25.941,25.7,25.749,10080
2014-10-08,25.599,25.599,25.341,25.493,17506
2014-10-09,25.74,25.82,25.621,25.713,26051
2014-10-10,25.41,25.536,25.28,25.37,48535
2014-10-13,25.03,25.111,24.89,25.037,79970
2014-10-14,24.687,24.908,24.684,24.908,32119
2014-10-15,24.832,24.832,24.006,24.16,292694
2014-10-16,24.263,24.309,23.884,24.309,788508
2014-10-17,24.345,24.803,24.345,24.803,389174
2014-10-20,24.81,24.81,24.602,24.72,1164783
2014-10-21,24.684,25.339,24.684,25.339,470055
2014-10-22,25.465,25.699,25.46,25.699,82751
2014-10-23,25.557,25.803,25.504,25.803,28981
2014-10-24,25.679,25.78,25.593,25.78,105584
2014-10-27,25.898,25.898,25.676,25.705,167067
2014-10-28,25.861,25.95,25.778,25.835,186177
2014-10-29,26.029,26.1,25.92,25.945,508970
2014-10-30,26.363,26.363,26.122,26.304,133677
2014-10-31,26.73,26.944,26.729,26.818,463544
2014-11-03,26.897,27.005,26.897,26.986,23327
2014-11-04,26.901,26.948,26.659,26.659,4355
2014-11-05,26.903,27.069,26.861,27.012,20361
2014-11-06,26.967,27.341,26.95,27.277,56601
2014-11-07,27.43,27.45,27.23,27.379,79573
2014-11-10,27.155,27.398,27.15,27.398,15850
2014-11-11,27.485,27.49,27.379,27.379,21498
2014-11-12,27.271,27.302,27.22,27.302,1431
2014-11-13,27.362,27.422,27.317,27.317,38954
2014-11-14,27.405,27.483,27.301,27.301,151937
2014-11-17,27.135,27.36,27.119,27.303,293628
2014-11-18,27.315,27.379,27.22,27.35,16414
2014-11-19,27.3,27.352,27.235,27.268,25432
2014-11-20,27.254,27.404,27.2,27.404,556810
2014-11-21,27.415,27.929,27.415,27.869,211238
2014-11-24,27.836,27.93,27.772,27.791,27563
2014-11-25,27.85,27.932,27.693,27.721,23953
2014-11-26,27.775,27.837,27.65,27.656,289255
2014-11-27,27.755,27.792,27.733,27.791,189958
2014-11-28,27.883,27.891,27.725,27.874,118519
2014-12-01,27.688,27.695,27.49,27.536,395409
2014-12-02,27.667,27.841,27.601,27.83,11537
2014-12-03,27.927,28.139,27.927,28.125,34388
2014-12-04,28.169,28.206,27.74,27.75,54203
2014-12-05,28.019,28.24,28.019,28.225,16335
2014-12-08,28.266,28.276,28.204,28.204,14388
2014-12-09,27.823,27.837,27.38,27.554,330959
2014-12-10,27.82,27.866,27.514,27.539,383734
2014-12-11,27.224,27.75,27.224,27.719,70403
2014-12-12,27.38,27.38,26.985,27.048,14563
2014-12-15,26.982,27.143,26.723,26.748,27698
2014-12-16,26.842,26.961,26.26,26.961,141910
2014-12-17,26.563,26.864,26.563,26.864,37933
2014-12-18,27.478,27.913,27.448,27.815,266109
2014-12-19,28.243,28.288,28.13,28.27,100175
2014-12-22,28.476,28.476,28.275,28.306,161323
2014-12-23,28.423,28.674,28.39,28.645,197681
2014-12-24,28.645,28.645,28.645,28.645,0
2014-12-25,28.645,28.645,28.645,28.645,0
2014-12-26,28.645,28.645,28.645,28.645,0
2014-12-29,28.714,28.756,28.562,28.756,50495
2014-12-30,28.663,28.728,28.64,28.648,151234
2014-12-31,28.648,28.648,28.648,28.648,0
2015-01-01,28.648,28.648,28.648,28.648,0
2015-01-02,28.743,28.839,28.524,28.604,7352
2015-01-05,28.669,28.841,28.439,28.44,40506
2015-01-06,28.43,28.501,28.193,28.193,37088
2015-01-07,28.306,28.651,28.306,28.611,38520
2015-01-08,28.888,29.229,28.888,29.208,5193
2015-01-09,29.213,29.396,28.884,28.89,35443
2015-01-12,28.905,29.179,28.603,28.814,81076
2015-01-13,28.814,28.814,28.814,28.814,0
2015-01-14,28.612,28.83,28.244,28.371,84171
2015-01-15,28.869,29.032,28.568,28.96,33694
2015-01-16,28.668,29.2,28.556,29.121,108089
2015-01-19,29.198,29.198,28.975,29.13,1111
2015-01-20,29.278,29.386,29.067,29.142,38065
